id,power_mod_id,car_id,engine_id,hp_gain,torque_nm_gain,notes
8811,1,1763,1763,20,35,"Stage 1 ECU for 184hp car = +20 hp"
8812,3,1763,1763,8,12,"Catback exhaust for 184hp car = +8 hp"
8813,5,1763,1763,5,8,"Cold air intake for 184hp car = +5 hp"
8814,7,1763,1763,8,12,"Intercooler upgrade for 184hp car = +8 hp"
8815,12,1763,1763,0,0,"LSD differential for 184hp car = +0 hp"
8816,1,1764,1764,20,35,"Stage 1 ECU for 184hp car = +20 hp"
8817,3,1764,1764,8,12,"Catback exhaust for 184hp car = +8 hp"
8818,5,1764,1764,5,8,"Cold air intake for 184hp car = +5 hp"
8819,7,1764,1764,8,12,"Intercooler upgrade for 184hp car = +8 hp"
8820,12,1764,1764,0,0,"LSD differential for 184hp car = +0 hp"
8821,1,1765,1765,20,35,"Stage 1 ECU for 184hp car = +20 hp"
8822,3,1765,1765,8,12,"Catback exhaust for 184hp car = +8 hp"
8823,5,1765,1765,5,8,"Cold air intake for 184hp car = +5 hp"
8824,7,1765,1765,8,12,"Intercooler upgrade for 184hp car = +8 hp"
8825,12,1765,1765,0,0,"LSD differential for 184hp car = +0 hp"
8826,1,1766,1766,20,35,"Stage 1 ECU for 184hp car = +20 hp"
8827,3,1766,1766,8,12,"Catback exhaust for 184hp car = +8 hp"
8828,5,1766,1766,5,8,"Cold air intake for 184hp car = +5 hp"
8829,7,1766,1766,8,12,"Intercooler upgrade for 184hp car = +8 hp"
8830,12,1766,1766,0,0,"LSD differential for 184hp car = +0 hp"
8831,1,1767,1767,20,35,"Stage 1 ECU for 184hp car = +20 hp"
8832,3,1767,1767,8,12,"Catback exhaust for 184hp car = +8 hp"
8833,5,1767,1767,5,8,"Cold air intake for 184hp car = +5 hp"
8834,7,1767,1767,8,12,"Intercooler upgrade for 184hp car = +8 hp"
8835,12,1767,1767,0,0,"LSD differential for 184hp car = +0 hp"
8836,1,1768,1768,20,35,"Stage 1 ECU for 184hp car = +20 hp"
8837,3,1768,1768,8,12,"Catback exhaust for 184hp car = +8 hp"
8838,5,1768,1768,5,8,"Cold air intake for 184hp car = +5 hp"
8839,7,1768,1768,8,12,"Intercooler upgrade for 184hp car = +8 hp"
8840,12,1768,1768,0,0,"LSD differential for 184hp car = +0 hp"
8841,1,1769,1769,20,35,"Stage 1 ECU for 184hp car = +20 hp"
8842,3,1769,1769,8,12,"Catback exhaust for 184hp car = +8 hp"
8843,5,1769,1769,5,8,"Cold air intake for 184hp car = +5 hp"
8844,7,1769,1769,8,12,"Intercooler upgrade for 184hp car = +8 hp"
8845,12,1769,1769,0,0,"LSD differential for 184hp car = +0 hp"
8846,1,1770,1770,20,35,"Stage 1 ECU for 184hp car = +20 hp"
8847,3,1770,1770,8,12,"Catback exhaust for 184hp car = +8 hp"
8848,5,1770,1770,5,8,"Cold air intake for 184hp car = +5 hp"
8849,7,1770,1770,8,12,"Intercooler upgrade for 184hp car = +8 hp"
8850,12,1770,1770,0,0,"LSD differential for 184hp car = +0 hp"
8851,1,1771,1771,20,35,"Stage 1 ECU for 184hp car = +20 hp"
8852,3,1771,1771,8,12,"Catback exhaust for 184hp car = +8 hp"
8853,5,1771,1771,5,8,"Cold air intake for 184hp car = +5 hp"
8854,7,1771,1771,8,12,"Intercooler upgrade for 184hp car = +8 hp"
8855,12,1771,1771,0,0,"LSD differential for 184hp car = +0 hp"
8856,1,1772,1772,20,35,"Stage 1 ECU for 184hp car = +20 hp"
8857,3,1772,1772,8,12,"Catback exhaust for 184hp car = +8 hp"
8858,5,1772,1772,5,8,"Cold air intake for 184hp car = +5 hp"
8859,7,1772,1772,8,12,"Intercooler upgrade for 184hp car = +8 hp"
8860,12,1772,1772,0,0,"LSD differential for 184hp car = +0 hp"
8861,1,1773,1773,20,35,"Stage 1 ECU for 184hp car = +20 hp"
8862,3,1773,1773,8,12,"Catback exhaust for 184hp car = +8 hp"
8863,5,1773,1773,5,8,"Cold air intake for 184hp car = +5 hp"
8864,7,1773,1773,8,12,"Intercooler upgrade for 184hp car = +8 hp"
8865,12,1773,1773,0,0,"LSD differential for 184hp car = +0 hp"
8866,1,1774,1774,20,35,"Stage 1 ECU for 184hp car = +20 hp"
8867,3,1774,1774,8,12,"Catback exhaust for 184hp car = +8 hp"
8868,5,1774,1774,5,8,"Cold air intake for 184hp car = +5 hp"
8869,7,1774,1774,8,12,"Intercooler upgrade for 184hp car = +8 hp"
8870,12,1774,1774,0,0,"LSD differential for 184hp car = +0 hp"
8871,1,1775,1775,20,35,"Stage 1 ECU for 184hp car = +20 hp"
8872,3,1775,1775,8,12,"Catback exhaust for 184hp car = +8 hp"
8873,5,1775,1775,5,8,"Cold air intake for 184hp car = +5 hp"
8874,7,1775,1775,8,12,"Intercooler upgrade for 184hp car = +8 hp"
8875,12,1775,1775,0,0,"LSD differential for 184hp car = +0 hp"
8876,1,1776,1776,20,35,"Stage 1 ECU for 184hp car = +20 hp"
8877,3,1776,1776,8,12,"Catback exhaust for 184hp car = +8 hp"
8878,5,1776,1776,5,8,"Cold air intake for 184hp car = +5 hp"
8879,7,1776,1776,8,12,"Intercooler upgrade for 184hp car = +8 hp"
8880,12,1776,1776,0,0,"LSD differential for 184hp car = +0 hp"
8881,1,1777,1777,20,35,"Stage 1 ECU for 184hp car = +20 hp"
8882,3,1777,1777,8,12,"Catback exhaust for 184hp car = +8 hp"
8883,5,1777,1777,5,8,"Cold air intake for 184hp car = +5 hp"
8884,7,1777,1777,8,12,"Intercooler upgrade for 184hp car = +8 hp"
8885,12,1777,1777,0,0,"LSD differential for 184hp car = +0 hp"
8886,1,1778,1778,20,35,"Stage 1 ECU for 184hp car = +20 hp"
8887,3,1778,1778,8,12,"Catback exhaust for 184hp car = +8 hp"
8888,5,1778,1778,5,8,"Cold air intake for 184hp car = +5 hp"
8889,7,1778,1778,8,12,"Intercooler upgrade for 184hp car = +8 hp"
8890,12,1778,1778,0,0,"LSD differential for 184hp car = +0 hp"
8891,1,1779,1779,20,35,"Stage 1 ECU for 184hp car = +20 hp"
8892,3,1779,1779,8,12,"Catback exhaust for 184hp car = +8 hp"
8893,5,1779,1779,5,8,"Cold air intake for 184hp car = +5 hp"
8894,7,1779,1779,8,12,"Intercooler upgrade for 184hp car = +8 hp"
8895,12,1779,1779,0,0,"LSD differential for 184hp car = +0 hp"
8896,1,1780,1780,20,35,"Stage 1 ECU for 184hp car = +20 hp"
8897,3,1780,1780,8,12,"Catback exhaust for 184hp car = +8 hp"
8898,5,1780,1780,5,8,"Cold air intake for 184hp car = +5 hp"
8899,7,1780,1780,8,12,"Intercooler upgrade for 184hp car = +8 hp"
8900,12,1780,1780,0,0,"LSD differential for 184hp car = +0 hp"
8901,1,1781,1781,20,35,"Stage 1 ECU for 184hp car = +20 hp"
8902,3,1781,1781,8,12,"Catback exhaust for 184hp car = +8 hp"
8903,5,1781,1781,5,8,"Cold air intake for 184hp car = +5 hp"
8904,7,1781,1781,8,12,"Intercooler upgrade for 184hp car = +8 hp"
8905,12,1781,1781,0,0,"LSD differential for 184hp car = +0 hp"
8906,1,1782,1782,25,40,"Stage 1 ECU for 218hp car = +25 hp"
8907,3,1782,1782,10,15,"Catback exhaust for 218hp car = +10 hp"
8908,5,1782,1782,6,10,"Cold air intake for 218hp car = +6 hp"
8909,7,1782,1782,10,15,"Intercooler upgrade for 218hp car = +10 hp"
8910,12,1782,1782,0,0,"LSD differential for 218hp car = +0 hp"
8911,1,1783,1783,25,40,"Stage 1 ECU for 218hp car = +25 hp"
8912,3,1783,1783,10,15,"Catback exhaust for 218hp car = +10 hp"
8913,5,1783,1783,6,10,"Cold air intake for 218hp car = +6 hp"
8914,7,1783,1783,10,15,"Intercooler upgrade for 218hp car = +10 hp"
8915,12,1783,1783,0,0,"LSD differential for 218hp car = +0 hp"
8916,1,1784,1784,25,40,"Stage 1 ECU for 218hp car = +25 hp"
8917,3,1784,1784,10,15,"Catback exhaust for 218hp car = +10 hp"
8918,5,1784,1784,6,10,"Cold air intake for 218hp car = +6 hp"
8919,7,1784,1784,10,15,"Intercooler upgrade for 218hp car = +10 hp"
8920,12,1784,1784,0,0,"LSD differential for 218hp car = +0 hp"
8921,1,1785,1785,25,40,"Stage 1 ECU for 218hp car = +25 hp"
8922,3,1785,1785,10,15,"Catback exhaust for 218hp car = +10 hp"
8923,5,1785,1785,6,10,"Cold air intake for 218hp car = +6 hp"
8924,7,1785,1785,10,15,"Intercooler upgrade for 218hp car = +10 hp"
8925,12,1785,1785,0,0,"LSD differential for 218hp car = +0 hp"
8926,1,1786,1786,25,40,"Stage 1 ECU for 218hp car = +25 hp"
8927,3,1786,1786,10,15,"Catback exhaust for 218hp car = +10 hp"
8928,5,1786,1786,6,10,"Cold air intake for 218hp car = +6 hp"
8929,7,1786,1786,10,15,"Intercooler upgrade for 218hp car = +10 hp"
8930,12,1786,1786,0,0,"LSD differential for 218hp car = +0 hp"
8931,1,1787,1787,25,40,"Stage 1 ECU for 218hp car = +25 hp"
8932,3,1787,1787,10,15,"Catback exhaust for 218hp car = +10 hp"
8933,5,1787,1787,6,10,"Cold air intake for 218hp car = +6 hp"
8934,7,1787,1787,10,15,"Intercooler upgrade for 218hp car = +10 hp"
8935,12,1787,1787,0,0,"LSD differential for 218hp car = +0 hp"
8936,1,1788,1788,25,40,"Stage 1 ECU for 218hp car = +25 hp"
8937,3,1788,1788,10,15,"Catback exhaust for 218hp car = +10 hp"
8938,5,1788,1788,6,10,"Cold air intake for 218hp car = +6 hp"
8939,7,1788,1788,10,15,"Intercooler upgrade for 218hp car = +10 hp"
8940,12,1788,1788,0,0,"LSD differential for 218hp car = +0 hp"
8941,1,1789,1789,25,40,"Stage 1 ECU for 218hp car = +25 hp"
8942,3,1789,1789,10,15,"Catback exhaust for 218hp car = +10 hp"
8943,5,1789,1789,6,10,"Cold air intake for 218hp car = +6 hp"
8944,7,1789,1789,10,15,"Intercooler upgrade for 218hp car = +10 hp"
8945,12,1789,1789,0,0,"LSD differential for 218hp car = +0 hp"
8946,1,1790,1790,25,40,"Stage 1 ECU for 218hp car = +25 hp"
8947,3,1790,1790,10,15,"Catback exhaust for 218hp car = +10 hp"
8948,5,1790,1790,6,10,"Cold air intake for 218hp car = +6 hp"
8949,7,1790,1790,10,15,"Intercooler upgrade for 218hp car = +10 hp"
8950,12,1790,1790,0,0,"LSD differential for 218hp car = +0 hp"
8951,1,1791,1791,25,40,"Stage 1 ECU for 218hp car = +25 hp"
8952,3,1791,1791,10,15,"Catback exhaust for 218hp car = +10 hp"
8953,5,1791,1791,6,10,"Cold air intake for 218hp car = +6 hp"
8954,7,1791,1791,10,15,"Intercooler upgrade for 218hp car = +10 hp"
8955,12,1791,1791,0,0,"LSD differential for 218hp car = +0 hp"
8956,1,1792,1792,25,40,"Stage 1 ECU for 218hp car = +25 hp"
8957,3,1792,1792,10,15,"Catback exhaust for 218hp car = +10 hp"
8958,5,1792,1792,6,10,"Cold air intake for 218hp car = +6 hp"
8959,7,1792,1792,10,15,"Intercooler upgrade for 218hp car = +10 hp"
8960,12,1792,1792,0,0,"LSD differential for 218hp car = +0 hp"
8961,1,1793,1793,25,40,"Stage 1 ECU for 218hp car = +25 hp"
8962,3,1793,1793,10,15,"Catback exhaust for 218hp car = +10 hp"
8963,5,1793,1793,6,10,"Cold air intake for 218hp car = +6 hp"
8964,7,1793,1793,10,15,"Intercooler upgrade for 218hp car = +10 hp"
8965,12,1793,1793,0,0,"LSD differential for 218hp car = +0 hp"
8966,1,1794,1794,25,40,"Stage 1 ECU for 218hp car = +25 hp"
8967,3,1794,1794,10,15,"Catback exhaust for 218hp car = +10 hp"
8968,5,1794,1794,6,10,"Cold air intake for 218hp car = +6 hp"
8969,7,1794,1794,10,15,"Intercooler upgrade for 218hp car = +10 hp"
8970,12,1794,1794,0,0,"LSD differential for 218hp car = +0 hp"
8971,1,1795,1795,25,40,"Stage 1 ECU for 218hp car = +25 hp"
8972,3,1795,1795,10,15,"Catback exhaust for 218hp car = +10 hp"
8973,5,1795,1795,6,10,"Cold air intake for 218hp car = +6 hp"
8974,7,1795,1795,10,15,"Intercooler upgrade for 218hp car = +10 hp"
8975,12,1795,1795,0,0,"LSD differential for 218hp car = +0 hp"
8976,1,1796,1796,25,40,"Stage 1 ECU for 218hp car = +25 hp"
8977,3,1796,1796,10,15,"Catback exhaust for 218hp car = +10 hp"
8978,5,1796,1796,6,10,"Cold air intake for 218hp car = +6 hp"
8979,7,1796,1796,10,15,"Intercooler upgrade for 218hp car = +10 hp"
8980,12,1796,1796,0,0,"LSD differential for 218hp car = +0 hp"
8981,1,1797,1797,25,40,"Stage 1 ECU for 218hp car = +25 hp"
8982,3,1797,1797,10,15,"Catback exhaust for 218hp car = +10 hp"
8983,5,1797,1797,6,10,"Cold air intake for 218hp car = +6 hp"
8984,7,1797,1797,10,15,"Intercooler upgrade for 218hp car = +10 hp"
8985,12,1797,1797,0,0,"LSD differential for 218hp car = +0 hp"
8986,1,1798,1798,25,40,"Stage 1 ECU for 218hp car = +25 hp"
8987,3,1798,1798,10,15,"Catback exhaust for 218hp car = +10 hp"
8988,5,1798,1798,6,10,"Cold air intake for 218hp car = +6 hp"
8989,7,1798,1798,10,15,"Intercooler upgrade for 218hp car = +10 hp"
8990,12,1798,1798,0,0,"LSD differential for 218hp car = +0 hp"
8991,1,1799,1799,25,40,"Stage 1 ECU for 218hp car = +25 hp"
8992,3,1799,1799,10,15,"Catback exhaust for 218hp car = +10 hp"
8993,5,1799,1799,6,10,"Cold air intake for 218hp car = +6 hp"
8994,7,1799,1799,10,15,"Intercooler upgrade for 218hp car = +10 hp"
8995,12,1799,1799,0,0,"LSD differential for 218hp car = +0 hp"
8996,1,1800,1800,25,40,"Stage 1 ECU for 258hp car = +25 hp"
8997,3,1800,1800,10,15,"Catback exhaust for 258hp car = +10 hp"
8998,5,1800,1800,6,10,"Cold air intake for 258hp car = +6 hp"
8999,7,1800,1800,10,15,"Intercooler upgrade for 258hp car = +10 hp"
9000,12,1800,1800,0,0,"LSD differential for 258hp car = +0 hp"
9001,1,1801,1801,25,40,"Stage 1 ECU for 258hp car = +25 hp"
9002,3,1801,1801,10,15,"Catback exhaust for 258hp car = +10 hp"
9003,5,1801,1801,6,10,"Cold air intake for 258hp car = +6 hp"
9004,7,1801,1801,10,15,"Intercooler upgrade for 258hp car = +10 hp"
9005,12,1801,1801,0,0,"LSD differential for 258hp car = +0 hp"
9006,1,1802,1802,25,40,"Stage 1 ECU for 258hp car = +25 hp"
9007,3,1802,1802,10,15,"Catback exhaust for 258hp car = +10 hp"
9008,5,1802,1802,6,10,"Cold air intake for 258hp car = +6 hp"
9009,7,1802,1802,10,15,"Intercooler upgrade for 258hp car = +10 hp"
9010,12,1802,1802,0,0,"LSD differential for 258hp car = +0 hp"
9011,1,1803,1803,25,40,"Stage 1 ECU for 258hp car = +25 hp"
9012,3,1803,1803,10,15,"Catback exhaust for 258hp car = +10 hp"
9013,5,1803,1803,6,10,"Cold air intake for 258hp car = +6 hp"
9014,7,1803,1803,10,15,"Intercooler upgrade for 258hp car = +10 hp"
9015,12,1803,1803,0,0,"LSD differential for 258hp car = +0 hp"
9016,1,1804,1804,25,40,"Stage 1 ECU for 258hp car = +25 hp"
9017,3,1804,1804,10,15,"Catback exhaust for 258hp car = +10 hp"
9018,5,1804,1804,6,10,"Cold air intake for 258hp car = +6 hp"
9019,7,1804,1804,10,15,"Intercooler upgrade for 258hp car = +10 hp"
9020,12,1804,1804,0,0,"LSD differential for 258hp car = +0 hp"
9021,1,1805,1805,25,40,"Stage 1 ECU for 258hp car = +25 hp"
9022,3,1805,1805,10,15,"Catback exhaust for 258hp car = +10 hp"
9023,5,1805,1805,6,10,"Cold air intake for 258hp car = +6 hp"
9024,7,1805,1805,10,15,"Intercooler upgrade for 258hp car = +10 hp"
9025,12,1805,1805,0,0,"LSD differential for 258hp car = +0 hp"
9026,1,1806,1806,25,40,"Stage 1 ECU for 258hp car = +25 hp"
9027,3,1806,1806,10,15,"Catback exhaust for 258hp car = +10 hp"
9028,5,1806,1806,6,10,"Cold air intake for 258hp car = +6 hp"
9029,7,1806,1806,10,15,"Intercooler upgrade for 258hp car = +10 hp"
9030,12,1806,1806,0,0,"LSD differential for 258hp car = +0 hp"
9031,1,1807,1807,25,40,"Stage 1 ECU for 258hp car = +25 hp"
9032,3,1807,1807,10,15,"Catback exhaust for 258hp car = +10 hp"
9033,5,1807,1807,6,10,"Cold air intake for 258hp car = +6 hp"
9034,7,1807,1807,10,15,"Intercooler upgrade for 258hp car = +10 hp"
9035,12,1807,1807,0,0,"LSD differential for 258hp car = +0 hp"
9036,1,1808,1808,25,40,"Stage 1 ECU for 258hp car = +25 hp"
9037,3,1808,1808,10,15,"Catback exhaust for 258hp car = +10 hp"
9038,5,1808,1808,6,10,"Cold air intake for 258hp car = +6 hp"
9039,7,1808,1808,10,15,"Intercooler upgrade for 258hp car = +10 hp"
9040,12,1808,1808,0,0,"LSD differential for 258hp car = +0 hp"
9041,1,1809,1809,25,40,"Stage 1 ECU for 258hp car = +25 hp"
9042,3,1809,1809,10,15,"Catback exhaust for 258hp car = +10 hp"
9043,5,1809,1809,6,10,"Cold air intake for 258hp car = +6 hp"
9044,7,1809,1809,10,15,"Intercooler upgrade for 258hp car = +10 hp"
9045,12,1809,1809,0,0,"LSD differential for 258hp car = +0 hp"
9046,1,1810,1810,25,40,"Stage 1 ECU for 258hp car = +25 hp"
9047,3,1810,1810,10,15,"Catback exhaust for 258hp car = +10 hp"
9048,5,1810,1810,6,10,"Cold air intake for 258hp car = +6 hp"
9049,7,1810,1810,10,15,"Intercooler upgrade for 258hp car = +10 hp"
9050,12,1810,1810,0,0,"LSD differential for 258hp car = +0 hp"
9051,1,1811,1811,25,40,"Stage 1 ECU for 258hp car = +25 hp"
9052,3,1811,1811,10,15,"Catback exhaust for 258hp car = +10 hp"
9053,5,1811,1811,6,10,"Cold air intake for 258hp car = +6 hp"
9054,7,1811,1811,10,15,"Intercooler upgrade for 258hp car = +10 hp"
9055,12,1811,1811,0,0,"LSD differential for 258hp car = +0 hp"
9056,1,1812,1812,25,40,"Stage 1 ECU for 258hp car = +25 hp"
9057,3,1812,1812,10,15,"Catback exhaust for 258hp car = +10 hp"
9058,5,1812,1812,6,10,"Cold air intake for 258hp car = +6 hp"
9059,7,1812,1812,10,15,"Intercooler upgrade for 258hp car = +10 hp"
9060,12,1812,1812,0,0,"LSD differential for 258hp car = +0 hp"
9061,1,1813,1813,25,40,"Stage 1 ECU for 258hp car = +25 hp"
9062,3,1813,1813,10,15,"Catback exhaust for 258hp car = +10 hp"
9063,5,1813,1813,6,10,"Cold air intake for 258hp car = +6 hp"
9064,7,1813,1813,10,15,"Intercooler upgrade for 258hp car = +10 hp"
9065,12,1813,1813,0,0,"LSD differential for 258hp car = +0 hp"
9066,1,1814,1814,25,40,"Stage 1 ECU for 258hp car = +25 hp"
9067,3,1814,1814,10,15,"Catback exhaust for 258hp car = +10 hp"
9068,5,1814,1814,6,10,"Cold air intake for 258hp car = +6 hp"
9069,7,1814,1814,10,15,"Intercooler upgrade for 258hp car = +10 hp"
9070,12,1814,1814,0,0,"LSD differential for 258hp car = +0 hp"
9071,1,1815,1815,25,40,"Stage 1 ECU for 258hp car = +25 hp"
9072,3,1815,1815,10,15,"Catback exhaust for 258hp car = +10 hp"
9073,5,1815,1815,6,10,"Cold air intake for 258hp car = +6 hp"
9074,7,1815,1815,10,15,"Intercooler upgrade for 258hp car = +10 hp"
9075,12,1815,1815,0,0,"LSD differential for 258hp car = +0 hp"
9076,1,1816,1816,25,40,"Stage 1 ECU for 258hp car = +25 hp"
9077,3,1816,1816,10,15,"Catback exhaust for 258hp car = +10 hp"
9078,5,1816,1816,6,10,"Cold air intake for 258hp car = +6 hp"
9079,7,1816,1816,10,15,"Intercooler upgrade for 258hp car = +10 hp"
9080,12,1816,1816,0,0,"LSD differential for 258hp car = +0 hp"
9081,1,1817,1817,25,40,"Stage 1 ECU for 258hp car = +25 hp"
9082,3,1817,1817,10,15,"Catback exhaust for 258hp car = +10 hp"
9083,5,1817,1817,6,10,"Cold air intake for 258hp car = +6 hp"
9084,7,1817,1817,10,15,"Intercooler upgrade for 258hp car = +10 hp"
9085,12,1817,1817,0,0,"LSD differential for 258hp car = +0 hp"
9086,1,1818,1818,25,40,"Stage 1 ECU for 258hp car = +25 hp"
9087,3,1818,1818,10,15,"Catback exhaust for 258hp car = +10 hp"
9088,5,1818,1818,6,10,"Cold air intake for 258hp car = +6 hp"
9089,7,1818,1818,10,15,"Intercooler upgrade for 258hp car = +10 hp"
9090,12,1818,1818,0,0,"LSD differential for 258hp car = +0 hp"
9091,1,1819,1819,25,40,"Stage 1 ECU for 258hp car = +25 hp"
9092,3,1819,1819,10,15,"Catback exhaust for 258hp car = +10 hp"
9093,5,1819,1819,6,10,"Cold air intake for 258hp car = +6 hp"
9094,7,1819,1819,10,15,"Intercooler upgrade for 258hp car = +10 hp"
9095,12,1819,1819,0,0,"LSD differential for 258hp car = +0 hp"
9096,1,1820,1820,25,40,"Stage 1 ECU for 258hp car = +25 hp"
9097,3,1820,1820,10,15,"Catback exhaust for 258hp car = +10 hp"
9098,5,1820,1820,6,10,"Cold air intake for 258hp car = +6 hp"
9099,7,1820,1820,10,15,"Intercooler upgrade for 258hp car = +10 hp"
9100,12,1820,1820,0,0,"LSD differential for 258hp car = +0 hp"
9101,1,1821,1821,25,40,"Stage 1 ECU for 258hp car = +25 hp"
9102,3,1821,1821,10,15,"Catback exhaust for 258hp car = +10 hp"
9103,5,1821,1821,6,10,"Cold air intake for 258hp car = +6 hp"
9104,7,1821,1821,10,15,"Intercooler upgrade for 258hp car = +10 hp"
9105,12,1821,1821,0,0,"LSD differential for 258hp car = +0 hp"
9106,1,1822,1822,25,40,"Stage 1 ECU for 258hp car = +25 hp"
9107,3,1822,1822,10,15,"Catback exhaust for 258hp car = +10 hp"
9108,5,1822,1822,6,10,"Cold air intake for 258hp car = +6 hp"
9109,7,1822,1822,10,15,"Intercooler upgrade for 258hp car = +10 hp"
9110,12,1822,1822,0,0,"LSD differential for 258hp car = +0 hp"
9111,1,1823,1823,25,40,"Stage 1 ECU for 258hp car = +25 hp"
9112,3,1823,1823,10,15,"Catback exhaust for 258hp car = +10 hp"
9113,5,1823,1823,6,10,"Cold air intake for 258hp car = +6 hp"
9114,7,1823,1823,10,15,"Intercooler upgrade for 258hp car = +10 hp"
9115,12,1823,1823,0,0,"LSD differential for 258hp car = +0 hp"
9116,1,1824,1824,25,40,"Stage 1 ECU for 258hp car = +25 hp"
9117,3,1824,1824,10,15,"Catback exhaust for 258hp car = +10 hp"
9118,5,1824,1824,6,10,"Cold air intake for 258hp car = +6 hp"
9119,7,1824,1824,10,15,"Intercooler upgrade for 258hp car = +10 hp"
9120,12,1824,1824,0,0,"LSD differential for 258hp car = +0 hp"
9121,1,1825,1825,25,40,"Stage 1 ECU for 258hp car = +25 hp"
9122,3,1825,1825,10,15,"Catback exhaust for 258hp car = +10 hp"
9123,5,1825,1825,6,10,"Cold air intake for 258hp car = +6 hp"
9124,7,1825,1825,10,15,"Intercooler upgrade for 258hp car = +10 hp"
9125,12,1825,1825,0,0,"LSD differential for 258hp car = +0 hp"
9126,1,1826,1826,25,40,"Stage 1 ECU for 258hp car = +25 hp"
9127,3,1826,1826,10,15,"Catback exhaust for 258hp car = +10 hp"
9128,5,1826,1826,6,10,"Cold air intake for 258hp car = +6 hp"
9129,7,1826,1826,10,15,"Intercooler upgrade for 258hp car = +10 hp"
9130,12,1826,1826,0,0,"LSD differential for 258hp car = +0 hp"
9131,1,1827,1827,25,40,"Stage 1 ECU for 258hp car = +25 hp"
9132,3,1827,1827,10,15,"Catback exhaust for 258hp car = +10 hp"
9133,5,1827,1827,6,10,"Cold air intake for 258hp car = +6 hp"
9134,7,1827,1827,10,15,"Intercooler upgrade for 258hp car = +10 hp"
9135,12,1827,1827,0,0,"LSD differential for 258hp car = +0 hp"
9136,1,1828,1828,30,50,"Stage 1 ECU for 313hp car = +30 hp"
9137,3,1828,1828,12,18,"Catback exhaust for 313hp car = +12 hp"
9138,5,1828,1828,7,12,"Cold air intake for 313hp car = +7 hp"
9139,7,1828,1828,12,18,"Intercooler upgrade for 313hp car = +12 hp"
9140,12,1828,1828,0,0,"LSD differential for 313hp car = +0 hp"
9141,1,1829,1829,30,50,"Stage 1 ECU for 313hp car = +30 hp"
9142,3,1829,1829,12,18,"Catback exhaust for 313hp car = +12 hp"
9143,5,1829,1829,7,12,"Cold air intake for 313hp car = +7 hp"
9144,7,1829,1829,12,18,"Intercooler upgrade for 313hp car = +12 hp"
9145,12,1829,1829,0,0,"LSD differential for 313hp car = +0 hp"
9146,1,1830,1830,30,50,"Stage 1 ECU for 313hp car = +30 hp"
9147,3,1830,1830,12,18,"Catback exhaust for 313hp car = +12 hp"
9148,5,1830,1830,7,12,"Cold air intake for 313hp car = +7 hp"
9149,7,1830,1830,12,18,"Intercooler upgrade for 313hp car = +12 hp"
9150,12,1830,1830,0,0,"LSD differential for 313hp car = +0 hp"
9151,1,1831,1831,30,50,"Stage 1 ECU for 313hp car = +30 hp"
9152,3,1831,1831,12,18,"Catback exhaust for 313hp car = +12 hp"
9153,5,1831,1831,7,12,"Cold air intake for 313hp car = +7 hp"
9154,7,1831,1831,12,18,"Intercooler upgrade for 313hp car = +12 hp"
